,exp #,gen #,CHIR99021,SP600125,Dexameth,rhGM-CSF,rhSCF,rhIGF-1,AA,Y27632,ALB,FN,GL,CH,ITS,bME,PY,rep ct #1,rep ct #2,rep ct #3,rep ct #4,mean (rep ct),PC fold chg,count threshold,normalized cell count,Col26 (mean+1),Col27 (log Col26),Residual Col27 Exp#1,Residual Col27 Exp#2,Residual Col27 Exp#3,Col32 (log foldchg w/ +threshold),Col33 (std dev),Col34 (Col32+noise),Penicillin (units/mL),Streptomycin (µg/mL),CHIR99021 (µM),SP600125 (µM),Dexamethasone (nM),Recombinant Human GM-CSF (rhGM-CSF) (ng/mL),Recombinant Human SCF (rhSCF) (ng/mL),Recombinant Human IGF-1 (rhIGF-1) (ng/mL),Ascorbic Acid (AA) (µM),Y27632 (µM),Albumin (ALB) (mg/mL),Fibronectin (FN) (µg/mL),GlutaMAX Supplement (GL) (mM),Cholesterol Concentrate (CH) (µg/mL),ITS Supplement,Sodium Pyruvate (PY) (mM),β-mercaptoethanol (bME) (µM),CHIR Component A (µM),CHIR Component B (µM),SP600125 Active (µM),SP600125 Inactive (µM),Dex Active (nM),Dex Inactive (nM),IGF-1 Active (ng/mL),IGF-1 Inactive (ng/mL),Insulin (µg/mL),Transferrin (µg/mL),Selenium (ng/mL),bME Active (µM),bME Inactive (µM)
989,2,3,2,2,0,1,4,0,5,0,0,1,4,3,1,2,2,2950.0,2850.0,2800.0,3333.333333,2983.33333325,11.23833333,16.667,265.4604776035772,2984.33333325,3.474847329761121,,0.7064684838179214,,-0.6989699560931428,0.4689555,-0.6989699560931428,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
990,2,4,2,2,0,3,3,3,3,0,3,2,1,2,3,2,3,61033.33333,51533.33333,43416.66667,71166.66667,56787.5,7.930277778,16.667,7160.846264116828,56788.5,4.754260397467993,,0.12503503693842877,,0.5782889364920794,0.4689555,0.5782889364920794,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
991,2,4,2,1,0,3,3,3,3,3,3,0,1,1,1,1,2,113633.3333,94150.0,83700.0,101400.0,98220.833325,7.930277778,16.667,12385.547653511212,98221.833325,4.992208036041771,,-0.12188470335757806,,0.8161860441625173,0.4689555,0.8161860441625173,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
992,2,4,2,2,0,3,3,3,3,3,3,0,1,1,2,1,2,121316.6667,91750.0,100033.3333,124583.3333,109420.833325,7.930277778,16.667,13797.856315771542,109421.833325,5.039103986956356,,0.17661351382220047,,0.8630749056615782,0.4689555,0.8630749056615782,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
993,2,4,2,1,0,3,3,3,3,0,3,2,1,3,3,2,3,37766.66667,31250.0,28383.33333,28033.33333,31358.3333325,7.930277778,16.667,3954.2540892443376,31359.3333325,4.496366821452004,,-0.13201348877977281,,0.3204924800358967,0.4689555,0.3204924800358967,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
994,2,4,2,1,0,3,3,3,3,3,3,0,0,1,2,1,2,123266.6667,97850.0,80250.0,86283.33333,96912.5000075,7.930277778,16.667,12220.568146597903,96913.5000075,4.986384278293167,,-0.18520254559483895,,0.8103632214459843,0.4689555,0.8103632214459843,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
995,2,4,0,1,1,3,2,3,2,5,4,2,5,2,1,1,2,91683.33333,84766.66667,98583.33333,94033.33333,92266.666665,7.930277778,16.667,11634.733265077313,92267.666665,4.96504953798057,,0.342314449433486,,0.7890320156334646,0.4689555,0.7890320156334646,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
996,2,4,3,1,0,3,3,3,3,3,3,0,1,1,2,1,2,103866.6667,83433.33333,86533.33333,86350.0,90045.83334,7.930277778,16.667,11354.688430940358,90046.83334,4.954468444671981,,0.29813725382190626,,0.7784527407419127,0.4689555,0.7784527407419127,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
997,2,4,1,1,5,1,5,1,2,4,1,2,3,1,1,3,1,3150.0,2366.666667,2900.0,3366.666667,2945.8333334999998,7.930277778,16.667,371.46660129261363,2946.8333334999998,3.46935557379084,,0.10107764960348353,,-0.7044328511473263,0.4689555,-0.7044328511473263,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
998,2,4,0,2,4,3,5,4,2,5,3,4,1,3,2,1,2,61683.33333,49833.33333,49283.33333,51933.33333,53183.33333,7.930277778,16.667,6706.364495521207,53184.33333,4.725783719694254,,0.1604668233222366,,0.5498203759332989,0.4689555,0.5498203759332989,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
999,2,4,2,1,0,3,3,3,3,3,3,0,1,1,2,1,3,124766.6667,98033.33333,95733.33333,89400.0,101983.33334,7.930277778,16.667,12859.995096630775,101984.33334,5.008533461305386,,-0.13826866445075225,,0.8325089141538846,0.4689555,0.8325089141538846,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1000,2,4,1,2,0,1,3,3,5,1,0,1,2,2,1,0,2,800.0,966.6666667,750.0,750.0,816.666666675,7.930277778,16.667,102.9808399575332,817.666666675,2.912576293491149,,-0.05780108709343379,,-1.255272331381205,0.4689555,-1.255272331381205,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1001,2,4,0,1,0,5,4,5,2,1,1,2,0,1,3,1,3,215900.0,173400.0,156566.6667,167983.3333,178462.5,7.930277778,16.667,22503.940592735187,178463.5,5.251549406053212,,-0.27151708944534114,,1.0754962712806801,0.4689555,1.0754962712806801,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1002,2,4,2,2,0,3,2,4,0,3,4,5,1,0,1,1,0,100550.0,61850.0,54616.66667,82566.66667,74895.833335,7.930277778,16.667,9444.288766627364,74896.833335,4.874463455961036,,-0.12837847718695627,,0.6984630335909746,0.4689555,0.6984630335909746,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1003,2,4,2,1,0,3,3,3,3,3,3,1,1,1,2,1,2,119750.0,93333.33333,90016.66667,114650.0,104437.5,7.930277778,16.667,13169.463028108321,104438.5,5.018860625632705,,-0.1396948609385813,,0.8428345109572305,0.4689555,0.8428345109572305,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1004,2,4,2,1,0,3,3,3,3,3,3,0,1,1,2,1,2,119250.0,102916.6667,93016.66667,111333.3333,106629.1666675,7.930277778,16.667,13445.829976259882,106630.1666675,5.027880088028543,,-0.01780691896063047,,0.851852634479806,0.4689555,0.851852634479806,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1005,2,4,2,1,0,3,3,3,3,0,3,2,1,2,3,2,3,60850.0,50250.0,43450.0,63583.33333,54533.3333325,7.930277778,16.667,6876.598129233904,54534.3333325,4.736670008371231,,0.06664786638924536,,0.5607034985158457,0.4689555,0.5607034985158457,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1006,2,4,2,1,1,3,3,3,3,3,3,0,1,1,2,1,2,71850.0,77350.0,57850.0,74833.33333,70470.8333325,7.930277778,16.667,8886.300745731583,70471.8333325,4.8480155698629765,,-0.03947132416023624,,0.6720208505893599,0.4689555,0.6720208505893599,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1007,2,4,2,4,1,4,5,2,4,2,5,0,0,0,3,1,1,40550.0,37116.66667,33983.33333,40266.66667,37979.1666675,7.930277778,16.667,4789.134470530271,37980.1666675,4.57955686620976,,-0.1638046229570005,,0.4036447187607549,0.4689555,0.4036447187607549,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1008,2,4,4,2,0,5,4,0,0,1,5,2,0,0,3,1,0,111566.6667,104600.0,94133.33333,110916.6667,105304.1666825,7.930277778,16.667,13278.74881944646,105305.1666825,5.022449679890636,,0.19204113034777048,,0.8464230291135982,0.4689555,0.8464230291135982,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1009,2,4,2,3,0,5,1,5,4,0,5,3,1,1,3,2,3,197466.6667,177333.3333,154533.3333,208650.0,184495.833325,7.930277778,16.667,23264.737817485315,184496.833325,5.265988916395996,,0.19104035387278806,,1.0899345349530556,0.4689555,1.0899345349530556,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1010,2,4,2,1,0,3,3,3,3,3,3,0,2,1,2,1,2,105916.6667,101200.0,80666.66667,112916.6667,100175.0000175,7.930277778,16.667,12631.966095236066,100176.0000175,5.000763686516909,,0.03993957789998959,,0.8247403435253569,0.4689555,0.8247403435253569,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1011,2,4,2,2,0,4,5,2,4,1,2,2,0,0,3,2,3,53883.33333,59366.66667,53600.0,62316.66667,57291.6666675,7.930277778,16.667,7224.421170521576,57292.6666675,4.758099036807612,,-0.03128596466737488,,0.582126521771101,0.4689555,0.582126521771101,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1012,2,4,3,0,5,4,0,0,4,2,0,2,5,3,1,2,3,81466.66667,80633.33333,77800.0,78200.0,79525.0,7.930277778,16.667,10028.02199698685,79526.0,4.900509138851408,,0.18060590782534813,,0.7245034294463669,0.4689555,0.7245034294463669,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1013,2,4,2,3,5,5,4,2,4,4,0,0,0,5,2,1,3,39216.66667,38783.33333,35783.33333,36083.33333,37466.666665,7.930277778,16.667,4724.508739017842,37467.666665,4.573656647829104,,-0.23868318361460084,,0.3977469498391086,0.4689555,0.3977469498391086,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1014,2,4,0,1,0,4,0,0,4,3,0,3,2,3,2,3,2,65416.66667,58433.33333,58566.66667,63716.66667,61533.333335,7.930277778,16.667,7759.291043461858,61534.333335,4.789117499798132,,-0.24409171205943903,,0.6131368005754013,0.4689555,0.6131368005754013,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1015,2,4,2,1,0,5,5,5,4,4,5,0,1,1,2,1,2,262916.6667,243183.3333,257600.0,255083.3333,254695.833325,7.930277778,16.667,32116.88675415274,254696.833325,5.4060235453639764,,-0.06205409291628161,,1.2299589999595801,0.4689555,1.2299589999595801,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1016,2,4,2,1,0,3,3,3,3,3,3,0,1,1,3,1,2,119666.6667,96016.66667,99016.66667,113850.0,107137.50001,7.930277778,16.667,13509.930296164212,107138.50001,5.029945561749925,,0.3107799686526116,,0.8539178054893207,0.4689555,0.8539178054893207,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1017,2,4,0,3,5,4,2,4,1,4,5,3,2,1,1,1,0,88250.0,74466.66667,80316.66667,85616.66667,82162.5000025,7.930277778,16.667,10360.608077365636,82163.5000025,4.914678931068734,,0.004391648888440791,,0.7386704757279082,0.4689555,0.7386704757279082,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1018,2,4,3,0,5,5,1,5,3,2,3,1,0,5,3,2,3,123650.0,93900.0,82150.0,105866.6667,101391.666675,7.930277778,16.667,12785.386529117366,101392.666675,5.006006545354798,,0.2769756327684547,,0.8299823874638029,0.4689555,0.8299823874638029,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1019,2,4,1,1,0,3,3,3,3,3,3,0,1,1,2,1,2,101933.3333,104033.3333,95450.0,103916.6667,101333.333325,7.930277778,16.667,12778.030752733112,101334.333325,5.005756614633038,,-0.14027338512364107,,0.8297324953660025,0.4689555,0.8297324953660025,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1020,2,4,2,1,1,2,2,0,5,2,4,1,2,5,2,1,1,1750.0,1483.333333,2016.666667,1550.0,1700.0,7.930277778,16.667,214.36827909308576,1701.0,3.230704313612569,,-0.14189851546459575,,-0.9414052004051353,0.4689555,-0.9414052004051353,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1021,2,4,0,1,5,1,4,4,1,3,3,3,0,0,2,1,2,3516.666667,3250.0,3283.333333,2900.0,3237.5,7.930277778,16.667,408.2454726846266,3238.5,3.510343901389912,,-0.3631021173351341,,-0.6636514224039988,0.4689555,-0.6636514224039988,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1022,2,4,1,4,4,5,5,4,1,4,3,2,2,1,3,2,1,8133.333333,6833.333333,7500.0,8583.333333,7762.49999975,7.930277778,16.667,978.8433920038154,7763.49999975,3.890057557326584,,0.014415109806846349,,-0.28515816422286877,0.4689555,-0.28515816422286877,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1023,2,4,2,1,0,3,3,3,3,3,3,0,1,2,2,1,2,104516.6667,89266.66667,88916.66667,98383.33333,95270.8333425,7.930277778,16.667,12013.55564199759,95271.8333425,4.978964522548024,,-0.023183484921720066,,0.8029446752834287,0.4689555,0.8029446752834287,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1024,2,4,0,0,0,3,4,1,3,1,5,2,1,2,3,2,3,106766.6667,100183.3333,90183.33333,128550.0,106420.8333325,7.930277778,16.667,13419.559353611838,106421.8333325,5.027030736258785,,0.30002453260178275,,0.8510034076076871,0.4689555,0.8510034076076871,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1025,2,4,0,2,4,5,2,2,5,0,0,2,3,3,3,1,3,51416.66667,48450.0,45233.33333,51800.0,49225.0,7.930277778,16.667,6207.222669621851,49226.0,4.692194547361108,,-0.13043572428425598,,0.5162414878162452,0.4689555,0.5162414878162452,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1026,2,4,1,1,4,3,5,3,3,4,3,1,1,0,2,1,0,125383.3333,132483.3333,122950.0,127083.3333,126974.999975,7.930277778,16.667,16011.418960285504,126975.999975,5.10372164171654,,0.4505134332916203,,0.9276839650065037,0.4689555,0.9276839650065037,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1027,2,4,1,3,1,4,4,1,3,3,5,2,5,1,3,2,3,150916.6667,134416.6667,129850.0,140316.6667,138875.00002500002,7.930277778,16.667,17511.996920242058,138876.00002500002,5.142627199248838,,-0.07758131597684681,,0.966584931436288,0.4689555,0.966584931436288,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1028,2,4,3,4,0,5,3,1,5,3,5,3,0,5,2,2,3,21266.66667,19733.33333,20200.0,20566.66667,20441.6666675,7.930277778,16.667,2577.6734737096876,20442.6666675,4.310537547208318,,0.13865250301237086,,0.13477899844945257,0.4689555,0.13477899844945257,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1029,2,4,5,1,3,5,0,0,5,0,5,0,5,0,3,3,2,4566.666667,4083.333333,3983.333333,3850.0,4120.833333250001,7.930277778,16.667,519.6329118107218,4121.833333250001,3.6150904270566784,,0.5911242510990458,,-0.5593532172921767,0.4689555,-0.5593532172921767,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1030,2,4,2,1,0,3,3,3,3,3,3,0,1,1,2,1,1,59950.0,66866.66667,50600.0,58033.33333,58862.5,7.930277778,16.667,7422.501663598095,58863.5,4.769846081506296,,-0.02606912728162758,,0.5938703980845206,0.4689555,0.5938703980845206,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1031,2,4,1,1,0,3,3,3,3,0,3,2,1,2,3,2,3,50650.0,55116.66667,49466.66667,51133.33333,51591.6666675,7.930277778,16.667,6505.656940621229,51592.6666675,4.712587975809924,,-0.031050031166710568,,0.5366285777183447,0.4689555,0.5366285777183447,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1032,2,4,2,1,0,3,3,3,3,3,3,0,1,1,2,0,2,100533.3333,101366.6667,92183.33333,93200.0,96820.8333325,7.930277778,16.667,12209.009071674413,96821.8333325,4.9859733017984675,,-0.03472003154676173,,0.809952311410287,0.4689555,0.809952311410287,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1033,2,4,2,1,1,3,3,3,3,0,3,2,1,2,3,2,3,42716.66667,37450.0,42050.0,39050.0,40316.6666675,7.930277778,16.667,5083.890854283264,40317.6666675,4.605495389936678,,0.10538138646738293,,0.4295728601392901,0.4689555,0.4295728601392901,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1034,2,4,2,2,5,5,0,0,2,0,0,5,4,5,2,2,3,126166.6667,45833.33333,72033.33333,94633.33333,84666.6666725,7.930277778,16.667,10676.380959489261,84667.6666725,4.92771759136229,,0.19608737389979236,,0.751706687210371,0.4689555,0.751706687210371,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1035,2,4,2,0,0,2,3,5,3,0,3,0,1,2,1,0,1,8033.333333,7983.333333,8450.0,7466.666667,7983.33333325,7.930277778,16.667,1006.6902518089827,7984.33333325,3.902238659763435,,-0.06731981935547893,,-0.27300125397265845,0.4689555,-0.27300125397265845,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1036,2,4,0,1,0,3,3,3,1,3,3,3,1,1,1,1,2,111300.0,101500.0,87533.33333,109966.6667,102575.0000075,7.930277778,16.667,12934.603664459431,102576.0000075,5.01104575957141,,-0.24247276363263204,,0.8350208276496311,0.4689555,0.8350208276496311,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1037,2,4,2,0,0,4,3,5,3,1,3,3,2,1,1,2,2,51000.0,58866.66667,56250.0,51900.0,54504.1666675,7.930277778,16.667,6872.920242302766,54505.1666675,4.736437671979976,,0.1660885755609378,,0.560471228870471,0.4689555,0.560471228870471,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1038,2,4,2,0,0,5,1,3,5,0,3,0,3,2,3,2,3,97866.66667,86916.66667,90666.66667,104983.3333,95108.3333275,7.930277778,16.667,11993.06455460456,95109.3333275,4.978223137481457,,-0.08945011130843383,,0.8022034122181537,0.4689555,0.8022034122181537,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1039,2,4,4,0,0,4,3,3,4,3,0,2,0,1,2,2,3,6166.666667,5266.666667,5383.333333,5266.666667,5520.833333500001,7.930277778,16.667,696.1714946247878,5521.833333500001,3.7420832941117155,,-0.4420542416574653,,-0.43277749366885215,0.4689555,-0.43277749366885215,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1040,2,4,0,1,5,1,2,3,2,5,4,0,0,2,1,1,2,983.3333333,1066.666667,1166.666667,1150.0,1091.666666825,7.930277778,16.667,137.65806159444722,1092.666666825,3.0384876945777495,,-0.5600024120233473,,-1.131420733459316,0.4689555,-1.131420733459316,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1041,2,4,2,1,0,3,3,3,3,1,3,0,0,1,2,0,2,102100.0,113650.0,105900.0,114850.0,109125.0,7.930277778,16.667,13760.552032960579,109126.0,5.037928236484458,,-0.2074102679257317,,0.8618993237373545,0.4689555,0.8618993237373545,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1042,2,4,1,1,5,1,5,0,3,4,1,2,5,1,1,3,2,3200.0,3550.0,3533.333333,3016.666667,3325.0,7.930277778,16.667,419.2791341085354,3326.0,3.5219222448835006,,0.10907813195928151,,-0.6521280891619806,0.4689555,-0.6521280891619806,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1043,2,4,3,2,0,5,5,3,2,5,3,1,1,3,2,1,2,116216.6667,106550.0,115050.0,119383.3333,114300.0,7.930277778,16.667,14413.114294317473,114301.0,5.058050029980427,,0.5101575386216215,,0.8820182946855113,0.4689555,0.8820182946855113,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1044,2,4,0,2,0,4,5,5,1,3,3,0,0,1,3,1,3,201766.6667,193783.3333,201283.3333,213016.6667,202462.5,7.930277778,16.667,25530.316297578753,202463.5,5.306346740255005,,0.5378018865341474,,1.1302890864091768,0.4689555,1.1302890864091768,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1045,2,4,0,1,4,1,4,4,1,5,3,1,2,2,1,0,0,466.6666667,850.0,816.6666667,650.0,695.83333335,7.930277778,16.667,87.74387894461469,696.83333335,2.8431289171771583,,0.20188245068407173,,-1.323306187186317,0.4689555,-1.323306187186317,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1046,2,4,3,1,0,5,4,5,2,1,1,2,0,0,3,1,2,150466.6667,151683.3333,143533.3333,158133.3333,150954.16665,7.930277778,16.667,19035.167603936105,150955.16665,5.178847981944642,,0.3496095191573305,,1.0028017941424954,0.4689555,1.0028017941424954,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
