,exp#,gen #,bME,LS1000,PY,ITS,ALB,MEMAA,ARG,GLU,CB6,IL-2,IL-12,IL-18,IL-21,VS,Cell count,FoldChg,PosCont FC,PC-norm FC,log foldchg,Penicillin (units/mL),Streptomycin (µg/mL),Human Serum Albumin (HSA) (mg/mL),CD3/CD28/CD2 Activator,Sodium Pyruvate (PY) (mM),Insulin (µg/mL),Transferrin (µg/mL),Selenium (ng/mL),MEM Non-Essential Amino Acids (MEMAA) (mM),L-Arginine (ARG) (mM),SG-200 Solution (GLU) (mM),IL-2 (IU/mL),IL-12 (ng/mL),IL-18 (ng/mL),IL-21 (ng/mL),MEM Vitamin Solution (VS),PY Component 1 (mM),PY Component 2 (mM),HSA Fraction 1 (mg/mL),HSA Fraction 2 (mg/mL),Vitamin A (fraction),Vitamin B (fraction)
78,1,1,2,2,3,2,1,1,0,3,1,2,3,0,1,1,1735.0,0.0347,2.430233333,0.0142784643469459,-1.8453184985479574,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
79,1,1,3,4,1,2,3,0,1,5,3,4,0,2,2,1,1148.333333,0.02296666666,2.430233333,0.00945039570815565,-2.024550006276933,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
80,1,1,5,5,3,0,0,2,5,4,3,0,3,2,2,2,4808.333333,0.09616666666,2.430233333,0.03957096026713086,-1.4026234105968505,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
81,1,1,4,3,5,1,0,2,1,5,1,3,4,1,4,0,4831.666667,0.09663333334,2.430233333,0.03976298572973281,-1.4005210126735343,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
82,1,1,1,1,0,1,1,3,4,0,2,2,4,1,4,0,730.0,0.0146,2.430233333,0.0060076535868994274,-2.221295117554394,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
83,1,1,1,3,3,2,1,1,1,2,0,5,4,0,3,3,28921.66667,0.5784333334,2.430233333,0.2380155541221029,-0.6233946612263611,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
84,1,1,0,2,3,3,3,1,0,5,2,3,4,0,1,1,6473.333333,0.12946666665999998,2.430233333,0.05327334824273023,-1.2734900068448896,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
85,1,1,1,1,0,1,1,0,2,2,2,2,4,4,3,0,5490.0,0.1098,2.430233333,0.04518084683846282,-1.345045633224758,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
86,1,1,3,3,4,3,1,1,1,5,0,1,3,1,1,3,1238.333333,0.024766666660000002,2.430233333,0.01019106532845832,-1.9917804144148212,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
87,1,1,2,4,2,1,3,1,3,0,1,5,0,4,4,3,1108.333333,0.02216666666,2.430233333,0.009121209210243354,-2.0399475828860036,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
88,1,1,1,2,4,0,0,1,4,3,3,2,4,4,2,3,1496.666667,0.02993333334,2.430233333,0.012317061466295015,-1.9094928912944644,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
89,1,1,1,5,2,2,0,0,5,3,0,5,4,4,0,3,3283.333333,0.06566666666,2.430233333,0.02702072503422452,-1.5683030019409914,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
90,1,1,2,5,2,3,3,1,3,0,2,3,4,4,0,3,5381.666667,0.10763333334000001,2.430233333,0.044289300076026904,-1.3537011830144323,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
91,1,1,4,1,4,3,3,2,1,0,3,5,3,3,2,3,2150.0,0.043,2.430233333,0.017693774262785983,-1.7521795177592445,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
92,1,1,5,5,5,3,0,2,1,2,0,5,2,1,3,3,5335.0,0.1067,2.430233333,0.04390524915905267,-1.3574835539143613,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
93,1,1,5,5,3,2,0,3,1,1,3,3,0,0,1,0,28593.33333,0.5718666666000001,2.430233333,0.23531348156354173,-0.6283531905420868,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
94,1,1,1,4,5,2,3,3,4,3,3,5,1,0,2,0,1353.333333,0.027066666660000002,2.430233333,0.011137476509956175,-1.9532131989242874,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
95,1,1,2,5,5,1,1,1,5,1,2,5,3,1,4,3,7830.0,0.1566,2.430233333,0.06443825696633221,-1.1908562156169065,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
96,1,1,5,3,4,1,2,0,2,0,2,5,4,4,2,3,5510.0,0.1102,2.430233333,0.04534544008741897,-1.3434663788230647,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
97,1,1,4,3,1,1,1,2,4,3,1,2,1,4,4,1,483.3333333,0.009666666665999999,2.430233333,0.003977670182832604,-2.400371230189489,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
98,1,1,1,4,5,2,1,3,5,3,0,5,3,2,4,2,7700.0,0.154,2.430233333,0.06336840084811725,-1.198127252502368,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
99,1,1,1,4,5,3,0,0,2,4,1,5,4,2,4,2,2131.666667,0.042633333339999996,2.430233333,0.017542897120652736,-1.7558986835119281,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
100,1,1,4,2,2,0,2,1,2,2,3,3,4,2,1,2,761.6666667,0.015233333334,2.430233333,0.006268259564687652,-2.202853027969637,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
101,1,1,3,0,4,1,1,1,5,5,3,5,0,4,3,0,200.0,0.004,2.430233333,0.001645932489561487,-2.783587982010869,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
102,1,1,0,4,3,2,2,2,0,5,2,2,1,2,1,3,8676.666667,0.17353333333999998,2.430233333,0.07140603784155239,-1.1462650642685923,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
103,1,1,2,3,4,1,2,1,5,2,3,2,0,0,2,0,2886.666667,0.05773333334,2.430233333,0.02375629226874735,-1.6242213403270163,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
104,1,1,0,3,5,1,1,1,3,1,3,1,4,0,2,3,5321.666667,0.10643333334,2.430233333,0.043795520329158455,-1.3585703094918458,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
105,1,1,5,0,3,1,1,3,4,3,3,4,4,4,4,3,3871.666667,0.07743333334,2.430233333,0.03186250977983767,-1.4967200182208673,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
106,1,1,2,5,5,1,0,1,5,4,1,5,2,4,2,3,6928.333333,0.13856666666,2.430233333,0.05701784465648262,-1.2439892035731734,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
107,1,1,3,0,5,2,1,3,0,5,1,2,1,1,4,1,11231.66667,0.22463333340000002,2.430233333,0.09243282542038939,-1.0341737715579014,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
108,1,1,5,3,0,3,1,0,3,4,3,5,3,1,1,2,3456.666667,0.06913333334,2.430233333,0.028447199863997588,-1.5459604759635914,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
109,1,1,4,3,5,3,0,1,4,5,3,1,0,2,0,3,533.3333333,0.010666666666000002,2.430233333,0.004389153305222977,-2.357619249765731,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
110,1,1,1,3,4,3,0,3,5,5,2,5,0,2,3,0,4201.666667,0.08403333334,2.430233333,0.03457829838761413,-1.4611963823475935,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
111,1,1,4,2,3,0,1,2,3,5,1,1,4,3,4,3,2551.666667,0.05103333334,2.430233333,0.02099935534873186,-1.677794037303499,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
112,1,1,0,3,0,1,2,3,5,0,1,1,0,0,4,0,161.6666667,0.003233333334,2.430233333,0.0013304620960031908,-2.8759974937027035,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
113,1,1,5,1,5,2,2,3,1,5,3,3,2,3,1,1,910.0,0.0182,2.430233333,0.007488992827504766,-2.1255765853537563,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
114,1,1,3,5,3,3,3,3,3,5,2,1,3,3,0,1,1708.333333,0.03416666666,2.430233333,0.014059006678927812,-1.8520453627514608,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
115,1,1,1,3,3,0,0,1,3,5,1,2,4,1,1,3,4898.333333,0.09796666665999999,2.430233333,0.04031162988743353,-1.3945696420154348,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
116,1,1,5,1,2,1,1,2,1,4,3,5,3,3,3,3,16838.33333,0.33676666660000004,2.430233333,0.13857379948956533,-0.8583188751552425,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
117,1,1,0,1,4,0,1,3,4,2,2,0,3,3,0,2,2488.333333,0.04976666666,2.430233333,0.02047814338821761,-1.6887094203916455,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
118,1,1,5,3,4,2,3,3,2,2,2,3,4,4,1,2,1861.666667,0.03723333334,2.430233333,0.015320888259744729,-1.8147160548651236,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
119,1,1,3,2,4,0,0,1,4,3,2,2,1,1,1,1,1975.0,0.0395,2.430233333,0.016253583334419685,-1.7890508777123708,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
120,1,1,2,2,3,3,3,2,0,2,3,3,1,3,1,3,10293.33333,0.2058666666,2.430233333,0.08471065876866565,-1.0720619408714531,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
121,1,1,5,2,3,1,1,1,0,5,0,4,3,1,3,2,5970.0,0.1194,2.430233333,0.049131084813410386,-1.3086436465454807,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
122,1,1,5,0,1,2,0,1,5,1,0,2,3,2,1,0,3113.333333,0.06226666666,2.430233333,0.025621682418097258,-1.5913923562109173,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
123,1,1,1,2,4,2,1,3,4,2,0,2,1,3,4,0,5275.0,0.1055,2.430233333,0.04341146941218422,-1.3623955137051196,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
124,1,1,5,3,5,1,3,2,3,1,2,1,2,3,0,3,883.3333333,0.017666666666000003,2.430233333,0.00726953516195558,-2.138493358474093,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
125,1,1,5,3,1,2,3,2,2,5,0,0,3,3,0,0,29836.66667,0.5967333334,2.430233333,0.24554569526184672,-0.6098676752176289,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
126,1,1,3,5,0,3,3,3,2,4,3,2,0,4,2,1,21836.66667,0.4367333334,2.430233333,0.1797083956793872,-0.7454316328962782,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
127,1,1,2,5,4,2,0,3,2,3,1,3,3,2,2,1,2808.333333,0.05616666666,2.430233333,0.023111635371515993,-1.6361693229026844,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
128,1,1,3,2,0,1,1,3,4,0,1,4,0,0,0,1,6116.666667,0.12233333334,2.430233333,0.05033810197516537,-1.298103163782737,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
129,1,1,4,4,5,2,3,3,3,5,0,5,2,1,0,1,1100.0,0.022,2.430233333,0.009052628692588178,-2.0432252925166248,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
130,1,1,5,5,2,3,3,3,3,2,1,4,0,3,2,1,5486.666667,0.10973333334,2.430233333,0.04515341463304668,-1.3453094014918765,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
131,1,1,4,5,3,1,1,1,4,1,3,2,3,1,2,3,1381.666667,0.02763333334,2.430233333,0.01137065028479716,-1.9442146974034444,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
132,1,1,3,5,1,3,2,0,5,4,3,0,3,4,1,2,531.6666667,0.010633333334,2.430233333,0.004375437201691941,-2.358978544974084,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
133,1,1,4,5,1,2,1,0,4,5,2,5,3,0,4,3,35178.33333,0.7035666666,2.430233333,0.28950580878235366,-0.5383427179579127,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
134,1,1,1,3,4,0,1,2,5,4,1,5,2,0,4,2,11565.0,0.2313,2.430233333,0.09517604620889299,-1.0214723405682116,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
135,1,1,5,3,1,2,2,1,5,1,1,4,1,1,4,2,656.6666667,0.013133333333999998,2.430233333,0.005404145007667871,-2.267273006210874,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
136,1,1,2,1,1,1,1,3,3,1,3,5,1,3,4,2,5235.0,0.1047,2.430233333,0.04308228291427192,-1.3657012916599887,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
137,1,1,2,2,2,2,1,1,0,3,1,2,3,4,1,1,4065.0,0.0813,2.430233333,0.03345357785033722,-1.475557427744763,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
138,1,1,1,2,0,2,3,1,1,5,3,4,0,2,2,2,310.0,0.0062,2.430233333,0.0025511953588203047,-2.593256283840577,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
139,1,1,2,5,5,2,3,0,1,4,3,0,3,2,2,3,8053.333333,0.16106666666,2.430233333,0.06627621491026599,-1.1786423024633939,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
140,1,1,5,5,5,1,1,2,1,5,3,3,4,1,3,1,1265.0,0.0253,2.430233333,0.010410522996476405,-1.9825274521630132,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
141,1,1,1,1,0,0,1,3,4,0,1,2,1,1,4,0,1711.666667,0.03423333334,2.430233333,0.014086438892573612,-1.85119878437664,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
142,1,1,1,3,3,3,1,1,1,2,1,5,4,0,4,2,8905.0,0.1781,2.430233333,0.07328514409772521,-1.1349840538755875,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
143,1,1,1,1,3,3,3,1,4,5,3,3,4,0,1,1,5090.0,0.1018,2.430233333,0.04188898185933984,-1.3779001953380912,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
144,1,1,1,1,0,2,1,2,2,2,3,2,4,4,3,3,7075.0,0.1415,2.430233333,0.0582248618182376,-1.234891533478522,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
145,1,1,3,4,4,3,1,1,3,1,1,4,1,2,4,2,1308.333333,0.02616666666,2.430233333,0.01076714169980484,-1.9678995714238892,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
146,1,1,4,4,2,1,0,2,3,4,1,4,1,4,4,3,1458.333333,0.02916666666,2.430233333,0.012001591066975955,-1.9207611751354476,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
147,1,1,2,2,4,0,0,0,4,2,2,2,2,4,2,3,6160.0,0.1232,2.430233333,0.0506947206784938,-1.2950372655104245,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
148,1,1,1,0,2,3,0,3,3,3,0,5,2,2,0,2,3753.333333,0.07506666666,2.430233333,0.03088866638469402,-1.5102008419177546,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
149,1,1,2,5,2,3,1,1,4,0,2,3,4,3,0,3,41765.0,0.8353,2.430233333,0.3437118521326775,-0.46380549193297316,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
150,1,1,3,1,4,3,1,1,1,5,3,1,2,3,4,3,1403.333333,0.02806666666,2.430233333,0.011548959632346546,-1.937457136662002,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
151,1,1,2,1,3,3,0,2,5,2,2,3,2,1,3,3,8823.333333,0.17646666666000002,2.430233333,0.07261305499507772,-1.138985291109571,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
152,1,1,5,5,3,3,2,3,1,1,3,0,0,4,3,2,2173.333333,0.04346666666,2.430233333,0.01788579971715827,-1.7474916367292017,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
153,1,1,4,0,5,2,1,3,3,1,3,2,0,0,2,0,3386.666667,0.06773333334,2.430233333,0.027871123492651063,-1.5548455244038664,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
154,1,1,2,5,2,1,1,1,3,0,2,2,4,1,4,3,4446.666667,0.08893333334,2.430233333,0.03659456568732695,-1.4365834027814264,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
155,1,1,5,3,4,3,0,0,2,0,3,5,1,4,2,3,2958.333333,0.05916666666,2.430233333,0.02434608473868711,-1.6135708707163152,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
156,1,1,4,3,1,2,3,2,5,2,3,5,1,4,1,2,5358.333333,0.10716666665999999,2.430233333,0.04409727461342495,-1.3555882508252695,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
157,1,1,1,5,5,2,1,2,3,3,2,5,3,2,2,2,5096.666667,0.10193333334000002,2.430233333,0.04194384627840179,-1.3773317469537882,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
158,1,1,1,1,5,3,0,0,2,2,1,5,4,2,3,2,3921.666667,0.07843333334,2.430233333,0.032273992902228044,-1.4911473008455582,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
159,1,1,4,2,2,3,2,3,2,2,3,1,4,2,0,2,726.6666667,0.014533333333999999,2.430233333,0.005980221379014391,-2.223282738769986,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
160,1,1,3,0,2,0,1,3,5,1,2,1,4,1,3,3,560.0,0.0112,2.430233333,0.004608610970772163,-2.3364299506686494,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
161,1,1,0,4,2,2,2,2,1,5,2,1,1,2,1,1,4840.0,0.0968,2.430233333,0.039831566247387984,-1.3997726160304373,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
162,1,1,5,3,1,1,2,1,5,2,3,4,1,4,2,0,7038.333333,0.14076666665999998,2.430233333,0.05792310752574144,-1.2371481466541538,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
163,1,1,0,4,4,1,3,1,3,3,3,3,4,4,2,3,8356.666667,0.16713333334,2.430233333,0.06877254585825401,-1.1625848984189726,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
164,1,1,1,0,3,1,1,1,0,4,2,2,4,1,2,1,6536.666667,0.13073333334,2.430233333,0.05379456020324449,-1.2692616387045816,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
165,1,1,2,5,3,2,0,0,1,4,1,1,2,1,4,1,5060.0,0.1012,2.430233333,0.04164209198590562,-1.380467460835051,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
166,1,1,1,0,5,2,0,3,0,5,1,2,4,1,4,3,7356.666667,0.14713333334,2.430233333,0.060542883410446585,-1.2179368992131792,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
167,1,1,2,3,0,3,1,3,3,4,0,5,2,1,1,2,3240.0,0.0648,2.430233333,0.026664106330896088,-1.5740729674682379,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
168,1,1,5,3,5,1,0,1,4,5,3,5,3,4,0,3,3300.0,0.066,2.430233333,0.027157886077764537,-1.5661040377969624,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
